"","Row.names","logFC","AveExpr","t","P.Value","adj.P.Val","B","chromosome_name","start","end","totalGC","exonGc","intronGc","length","exonLength","GCtile","biotype","gc","gene_name"
"190","ENSG00000105963",0.485998820726763,3.9064021818861,3.14714750208201,0.00205979862339871,0.0424205971692147,-1.57042876577956,"chr7",897901,955407,0.606152294503278,0.641607982930221,"0.6158670950344756",57507,5139,"8","protein_coding",60.62,"ADAP1"
"191","ENSG00000106003",0.368194710197773,7.0862276956505,4.1510158423656,6.06323941861435e-05,0.00761496455748805,1.50095334664292,"chr7",2512529,2529177,0.628265961919635,0.629339605301354,"0.6347237118764991",16649,3557,"8","protein_coding",62.83,"LFNG"
"192","ENSG00000106066",-0.306268203298174,6.37440389445869,-3.26815449232391,0.0013967255025896,0.0354139448860057,-1.36269967179322,"chr7",28995231,29195451,0.409952003036645,0.466714710711316,"0.4071773390131829",200221,3409,"4","protein_coding",41,"CPVL"
"193","ENSG00000106105",-0.283204963104743,4.87785263536743,-3.89364806425611,0.000159541981765791,0.0120290876553342,0.675766622862409,"chr7",30594681,30634033,0.38708611795797,0.445889386330054,"0.3790031383266615",39353,4132,"4","protein_coding",38.71,"GARS"
"194","ENSG00000106153",0.315268462410013,6.4992537997464,3.4462586366217,0.000773787051945049,0.0262158497996495,-0.828594985862462,"chr7",56101569,56106576,0.452875399361022,0.506996963121688,"0.4168536615276395",5008,1128,"6","protein_coding",45.29,"CHCHD2"
"195","ENSG00000106261",-0.197532705916521,5.50567202870716,-3.06787236597764,0.00264168138562062,0.0482505027304989,-1.89919061093443,"chr7",100015572,100041689,0.448349797074814,0.449370988556595,"0.44840099446245324",26118,10691,"4","protein_coding",44.83,"ZKSCAN1"
"196","ENSG00000106268",0.339692860370461,3.15420017474926,3.45657779222673,0.000747251250599706,0.0262158497996495,-0.62565934542179,"chr7",2242222,2251146,0.567731092436975,0.587738608082532,"0.5637429205725144",8925,2156,"8","protein_coding",56.77,"NUDT1"
"197","ENSG00000106400",0.296569190168252,5.43815279228876,3.49288900784695,0.000660520338959802,0.0245889891437769,-0.643143687448483,"chr7",101217668,101224190,0.541315345699831,0.537726429937512,"0.5260458584096683",6523,5675,"7","protein_coding",54.13,"ZNHIT1"
"198","ENSG00000106615",0.337020022053608,3.45557235591132,3.04479173170494,0.00283771695662032,0.0499769088929617,-1.82175020383461,"chr7",151466012,151520120,0.4199855846532,0.465451872901786,"0.41445169739555826",54109,3779,"4","protein_coding",42,"RHEB"
"199","ENSG00000107281",0.530311825210756,3.42588076318029,3.04394081785952,0.0028451948026465,0.0499884227274909,-1.82346233189495,"chr9",137039470,137046203,0.658598158598159,0.669691011050281,"0.642329704491318",6734,2729,"8","protein_coding",65.86,"NPDC1"
"200","ENSG00000107404",0.620880652970917,4.16746471305736,4.60499712035837,9.97173059497055e-06,0.00322455071418153,3.24689608031402,"chr1",1335276,1349350,0.662451154529307,0.672769828517899,"0.6583752751137706",14075,4061,"8","protein_coding",66.25,"DVL1"
"201","ENSG00000107745",-0.34105913370991,4.97721738197092,-3.26337127912237,0.00141861960744218,0.0357114113500953,-1.31342871663351,"chr10",72367327,72626191,0.401672686535453,0.444642533038791,"0.3963279943300457",258865,3828,"4","protein_coding",40.17,"MICU1"
"202","ENSG00000107833",0.392898058432541,2.22544631663299,3.21037783378006,0.00168357260099113,0.0389237554894937,-1.29046274431099,"chr10",101781325,101783413,0.574437529918621,0.553774796673024,"0.581185518798495",2089,922,"7","protein_coding",57.44,"NPM3"
"203","ENSG00000107863",-0.438534511186442,2.95690210126973,-3.98325629880356,0.000114459019286044,0.0102089311059649,1.04617158714429,"chr10",24583609,24723668,0.389554476652863,0.426483833407316,"0.3848222997013501",140060,11173,"3","protein_coding",38.96,"ARHGAP21"
"204","ENSG00000107872",0.631105021817222,3.65930383710867,4.15874112091259,5.88591522978813e-05,0.00759794195296721,1.6352762356857,"chr10",102419189,102423136,0.619300911854103,0.611986074270251,"0.6075031442501665",3948,2588,"8","protein_coding",61.93,"FBXL15"
"205","ENSG00000108055",-0.28574092798173,5.57626495857529,-3.19389484717428,0.0017749471410618,0.0398818365928349,-1.54583289174474,"chr10",110567691,110604636,0.368564932604341,0.396939868854583,"0.3666360865259844",36946,4245,"2","protein_coding",36.86,"SMC3"
"206","ENSG00000108107",0.260119943628077,9.66095041399519,3.31869101812472,0.00118389732017495,0.0323016456720406,-1.28355653845907,"chr19",55385345,55403250,0.528817156260471,0.554118877819907,"0.5739633437052345",17906,10921,"7","protein_coding",52.88,"RPL28"
"207","ENSG00000108424",-0.218898628926431,7.94368846711567,-3.21806234339129,0.00164248694987126,0.0385120843696734,-1.55092780997794,"chr17",47649476,47685505,0.43150152650569,0.467498839187077,"0.4307996875458324",36030,7981,"4","protein_coding",43.15,"KPNB1"
"208","ENSG00000108639",0.278661522569917,6.43467173921336,3.14684693253743,0.00206176028584084,0.0424205971692147,-1.71475508176588,"chr17",78168558,78173527,0.621327967806841,0.600092160932445,"0.6362979638294534",4970,4315,"8","protein_coding",62.13,"SYNGR2"
"209","ENSG00000109065",0.267182150754993,4.61164842748814,3.5225789149764,0.000596738127208444,0.0235624396251226,-0.506936423809189,"chr17",74770547,74776367,0.54062875794537,0.558625260384341,"0.5222701672673231",5821,4783,"7","protein_coding",54.06,"NAT9"
"210","ENSG00000109775",-0.31176393352989,3.24456760730848,-3.6123529561682,0.000437363513603508,0.0199608163572136,-0.160510645689286,"chr4",185399540,185425985,0.384216894804507,0.397265202056635,"0.37622752029548095",26446,2768,"2","protein_coding",38.42,"UFSP2"
"211","ENSG00000109911",-0.323404701831622,2.819980367598,-3.73986039048574,0.000278696435238465,0.0159303981299427,0.257081046056458,"chr11",31509750,31783998,0.358065116007716,0.430874538726032,"0.3577551494934787",274249,2207,"3","protein_coding",35.81,"ELP4"
"212","ENSG00000110013",-0.368739758731546,2.20312729781976,-3.17140700646527,0.00190706331157062,0.0408646456678138,-1.40013860532163,"chr11",124633113,124695707,0.406645898234683,0.410385592594657,"0.4065199802700919",62595,8124,"2","protein_coding",40.66,"SIAE"
"213","ENSG00000110031",-0.23158648886012,5.9972760460571,-3.3502194664161,0.00106690623263304,0.0302364667961211,-1.10638352361802,"chr11",58526871,58578220,0.385452775073028,0.48185055243955,"0.3817414956874677",51350,2456,"5","protein_coding",38.55,"LPXN"
"214","ENSG00000110711",0.322259895221529,6.28483020175582,3.72368338504164,0.00029527198133504,0.0162131999501187,0.0587406272514102,"chr11",67483041,67491103,0.562445739799082,0.61587679742267,"0.5556561655333594",8063,1634,"8","protein_coding",56.24,"AIP"
"215","ENSG00000110713",-0.298250572642355,5.89271071506934,-3.75083972611152,0.000267953484763736,0.0156418959494472,0.158138483384678,"chr11",3671083,3797792,0.416920527188067,0.459545435140261,"0.41069298408354715",126710,9870,"4","protein_coding",41.69,"NUP98"
"216","ENSG00000110719",0.507782666103628,8.0936999372628,4.41265091038311,2.17453943207574e-05,0.00454867051916699,2.43941036589312,"chr11",68039016,68050895,0.636616161616162,0.659015281251321,"0.6310692055164798",11880,5057,"8","protein_coding",63.66,"TCIRG1"
"217","ENSG00000110756",-0.312024972198279,3.73734762634666,-3.70480265737099,0.000315799333723892,0.0167585250431306,0.109206534759895,"chr11",18278668,18322198,0.397509820587627,0.424998023001324,"0.4009571413175438",43531,6453,"3","protein_coding",39.75,"HPS5"
"218","ENSG00000110880",-0.277668782956785,5.69135308615321,-3.05243525192162,0.00277135519333776,0.0496386158023831,-1.95300688928202,"chr12",108645109,108731596,0.413548700397743,0.458765817415397,"0.4088855708722426",86488,6609,"4","protein_coding",41.35,"CORO1C"
"219","ENSG00000110934",-0.198915735485004,8.57783921004785,-3.73946877390917,0.000279087064178275,0.0159303981299427,0.0583329165795234,"chr12",51281038,51324668,0.445852719396759,0.484009643773499,"0.43477224629190975",43631,4089,"5","protein_coding",44.59,"BIN2"
"220","ENSG00000111254",-0.985368295791252,-2.20945846141205,-3.1151299895924,0.00227878464913828,0.0446476032672139,-1.89501605138759,"chr12",4615508,4649047,0.389862850327967,0.482858011020906,"0.37319797725555",33540,3662,"5","protein_coding",38.99,"AKAP3"
"221","ENSG00000111445",-0.249173121519842,2.62577682286574,-3.09690172845867,0.00241290861176918,0.0458443307782836,-1.62815301178358,"chr12",118013588,118033130,0.457350457964489,0.452205049472351,"0.4587954605689799",19543,3292,"4","protein_coding",45.74,"RFC5"
"222","ENSG00000111596",-0.243995706366428,5.51398794679102,-3.94614916407067,0.000131415053879685,0.0107399716824184,0.827004121024355,"chr12",70242994,70354993,0.351473214285714,0.370650223765698,"0.3547782651605709",112000,14133,"1","protein_coding",35.15,"CNOT2"
"223","ENSG00000111678",0.788862508092609,5.22769136722649,5.3734818471445,3.62112302773269e-07,0.000618786880961911,6.31880558922628,"chr12",6942978,6946003,0.525776602775942,0.545403477685094,"0.5297303656769201",3026,1801,"7","protein_coding",52.58,"C12orf57"
"224","ENSG00000111913",-0.262301884983188,8.99154520243391,-3.60420890235376,0.000449968319348239,0.0203773024207936,-0.388501089079326,"chr6",24804282,24936052,0.421913774654514,0.455533905721764,"0.4189589590070151",131771,8177,"4","protein_coding",42.19,"FAM65B"
"225","ENSG00000112078",-0.170564519994425,5.83624912653488,-3.22009803785794,0.00163176049553208,0.0384338655053541,-1.48346741971861,"chr6",36442767,36491143,0.423858445128884,0.456447056279195,"0.4182536302442046",48377,6227,"4","protein_coding",42.39,"KCTD20"
"226","ENSG00000112079",-0.287318099519079,7.64193919393922,-4.17179656400145,5.59748377187787e-05,0.00739468805547666,1.56341321066921,"chr6",36493892,36547470,0.415237313126411,0.455860008458359,"0.4097768678754608",53579,3562,"4","protein_coding",41.52,"STK38"
"227","ENSG00000112249",-0.290680763337389,3.60528447738943,-3.06635470114503,0.00265417666350059,0.0482874804313521,-1.77849061219556,"chr6",100508194,100881372,0.341082965547365,0.372840890202659,"0.33820369559674285",373179,11688,"1","protein_coding",34.11,"ASCC3"
"228","ENSG00000112305",-0.24001121248258,4.62323699559354,-3.48805492569662,0.000671493867066336,0.0247354690528776,-0.619273322099898,"chr6",70667776,70862015,0.377306425041186,0.435634314214196,"0.37650036002516235",194240,4147,"3","protein_coding",37.73,"SMAP1"
"229","ENSG00000112343",-0.321117870205068,7.42804622746308,-4.00114014174044,0.000107053121439396,0.00978622672620613,0.965504107362276,"chr6",25962802,25991226,0.404608619173263,0.405992446343182,"0.41393688444499277",28425,9405,"2","protein_coding",40.46,"TRIM38"
"230","ENSG00000112365",-0.300321100831133,3.52342344694264,-3.65406289959981,0.000377869564514975,0.0182907606559026,-0.0418979896419085,"chr6",109462594,109483237,0.438626235225731,0.416269080960366,"0.4393634345943038",20644,5512,"2","protein_coding",43.86,"ZBTB24"
"231","ENSG00000112367",-0.326492012210281,3.94049920261806,-3.61659971042161,0.000430923726613706,0.0197181270841912,-0.180505198640994,"chr6",109691312,109825428,0.389137842331695,0.432096747027713,"0.3835173087510386",134117,3567,"3","protein_coding",38.91,"FIG4"
"232","ENSG00000112624",-0.324670994629402,4.524193144997,-3.2732179452866,0.00137389248047104,0.0350372493096614,-1.25925236074108,"chr6",42746958,42868560,0.442530200735179,0.447901280519731,"0.4415675492322409",121603,6827,"4","protein_coding",44.25,"GLTSCR1L"
"233","ENSG00000112667",0.668108929538931,2.81821279865785,4.68327272787279,7.21697361815114e-06,0.00294905682429148,3.52206416510472,"chr6",43225629,43229484,0.553163900414938,0.636308962271762,"0.6107652845667765",3856,1357,"8","protein_coding",55.32,"DNPH1"
"234","ENSG00000113140",-0.854012156382588,5.0483599388139,-4.04094490128455,9.21773835336073e-05,0.00918686287063763,1.17090292813816,"chr5",151661096,151687165,0.47909474491753,0.483169649850951,"0.48538402832092525",26070,4819,"5","protein_coding",47.91,"SPARC"
"235","ENSG00000113141",-0.235804110328909,6.84254691984162,-3.44956307567117,0.000765194791711743,0.0262158497996495,-0.830260834071916,"chr5",140647058,140662479,0.452081442095707,0.455984623067148,"0.44642466436940237",15422,4542,"4","protein_coding",45.21,"IK"
"236","ENSG00000113838",-0.286328761103547,2.27993389803961,-3.3070196487682,0.00123016952008624,0.0332032390744015,-1.02856107723669,"chr3",186546073,186570543,0.407380164276082,0.449541168778372,"0.3833853365763109",24471,3395,"4","protein_coding",40.74,"TBCCD1"
"237","ENSG00000113924",-0.597087149920519,0.217715855308805,-3.2663412411529,0.00140498788707998,0.0355209239768091,-1.17829180825843,"chr3",120628173,120682571,0.41270979245942,0.44719763573598,"0.4122696566192875",54399,2966,"4","protein_coding",41.27,"HGD"
"238","ENSG00000114316",-0.192911966658561,6.78407196805813,-3.82552874307787,0.000204648717046049,0.013353978890875,0.379864583198882,"chr3",49277831,49340712,0.473124264495404,0.503194970037463,"0.46908796555892807",62882,7460,"6","protein_coding",47.31,"USP4"
"239","ENSG00000114354",-0.202992071950007,4.4477563127462,-3.1893327260362,0.00180104087206559,0.0400325567154264,-1.49493269338378,"chr3",100709331,100748966,0.363835906751438,0.422835981864025,"0.36128853213264234",39636,4983,"3","protein_coding",36.38,"TFG"
"240","ENSG00000114439",-0.290424105948452,5.82103434364738,-3.49088377078812,0.000665051654964585,0.0246013107987005,-0.669009245658461,"chr3",107522936,107811324,0.369514787318518,0.399204179122416,"0.3678478286302903",288389,11843,"2","protein_coding",36.95,"BBX"
"241","ENSG00000114857",-0.384949951809958,7.40475379477191,-3.78448700004001,0.000237424421342352,0.014741288012037,0.229698243677954,"chr3",42600614,42648741,0.375415558510638,0.37924472346647,"0.36423605229608197",48128,19167,"1","protein_coding",37.54,"NKTR"
"242","ENSG00000115268",0.599201336949514,8.42436201441237,5.44092559699128,2.66877416372169e-07,0.000618786880961911,6.58274334572948,"chr19",1438358,1440494,0.627047262517548,0.625732211589884,"0.6270197428124077",2137,2878,"8","protein_coding",62.7,"RPS15"
"243","ENSG00000115350",0.398802613837116,3.77823631207102,3.24338192681831,0.00151362704366731,0.0371092169184309,-1.2876900150171,"chr2",74958492,74970128,0.391939503308413,0.480161876462695,"0.5243881934216986",11637,2144,"5","protein_coding",39.19,"POLE4"
"244","ENSG00000115464",-0.380238682555134,6.03128043254077,-3.52957188443162,0.000582583338502866,0.0232162574842717,-0.556886628887412,"chr2",61187463,61470769,0.387565432551967,0.388493669160302,"0.37432872717625154",283307,18357,"2","protein_coding",38.76,"USP34"
"245","ENSG00000115694",0.303717815441014,5.71923229314294,3.27537424272197,0.00136427508827208,0.0349441364082052,-1.3132961218102,"chr2",241492674,241509730,0.593070293721053,0.597849997029343,"0.5863860392698322",17057,8994,"8","protein_coding",59.31,"STK25"
"246","ENSG00000115761",-0.304669974162783,3.40509059339819,-3.38145814803638,0.000961735359196696,0.0292581879058959,-0.868479859228468,"chr2",10570766,10689987,0.407324151582762,0.419214066231648,"0.40497960511689485",119222,3802,"3","protein_coding",40.73,"NOL10"
"247","ENSG00000115808",-0.311619537119317,3.73524198477161,-3.16819824389963,0.00192664315213443,0.0410339961529139,-1.50926699740396,"chr2",36843640,36966472,0.377577686777983,0.376845908592903,"0.37739563389105046",122833,8327,"1","protein_coding",37.76,"STRN"
"248","ENSG00000115935",-0.194876839885531,8.17226955529138,-3.18638547331988,0.00181808734678608,0.0400325567154264,-1.64830639819326,"chr2",174559572,174682916,0.418241517694272,0.443809084359501,"0.4114477675257885",123345,9100,"4","protein_coding",41.82,"WIPF1"
"249","ENSG00000115970",-0.217153505796613,4.29927971259828,-3.07267632369311,0.00260248713558832,0.0479567678031308,-1.80885383268587,"chr2",43230836,43596046,0.404705772827215,0.415130008920185,"0.4021942316628392",365211,14291,"2","protein_coding",40.47,"THADA"
"250","ENSG00000116044",-0.248130932241181,5.8275379138914,-3.17872102513652,0.00186312234885462,0.0405159935541146,-1.60297353735466,"chr2",177227595,177392697,0.406267602648044,0.448132653580669,"0.41362011972054724",165103,5964,"4","protein_coding",40.63,"NFE2L2"
"251","ENSG00000116120",-0.322670300081693,3.73714510479359,-3.44799970165007,0.000769248670634136,0.0262158497996495,-0.686356085903228,"chr2",222570536,222656337,0.38052726043682,0.415937719327017,"0.3753088148752116",85802,3352,"2","protein_coding",38.05,"FARSB"
"252","ENSG00000116539",-0.245169603692909,5.13868547475593,-3.24257225414896,0.00151759757316317,0.0371388676295963,-1.384444547391,"chr1",155335268,155562807,0.413755823151973,0.442806054757908,"0.4121182749738253",227540,13298,"4","protein_coding",41.38,"ASH1L"
"253","ENSG00000116544",0.7881426258174,-0.509606180619405,3.18912785870862,0.0018022209702905,0.0400325567154264,-1.46279029708706,"chr1",34865436,34929585,0.485876851130164,0.675190489612352,"0.4596025669150753",64150,3964,"8","protein_coding",48.59,"DLGAP3"
"254","ENSG00000116691",0.39090264192789,5.04659164439511,3.47536901213101,0.000701112542294215,0.025414263946041,-0.674772260874854,"chr1",12019466,12032045,0.556200317965024,0.642371747841878,"0.542722542598605",12580,3038,"8","protein_coding",55.62,"MIIP"
"255","ENSG00000116698",-0.209183804813834,5.62210107758075,-3.24005021851391,0.0015300276151233,0.0371841151111085,-1.41595469476913,"chr1",183472216,183598246,0.402750117034698,0.464586520283124,"0.3988611000907272",126031,8286,"4","protein_coding",40.28,"SMG7"
"256","ENSG00000116731",-0.182450194307847,5.99675681101195,-3.4460450341751,0.00077434557202311,0.0262158497996495,-0.815779615295605,"chr1",13700198,13825079,0.434386060441056,0.45359811871908,"0.436774571818928",124882,10908,"4","protein_coding",43.44,"PRDM2"
"257","ENSG00000117222",-0.258793487100863,4.4523964732484,-3.26988684769719,0.00138887410366074,0.0353679809788737,-1.26168042659687,"chr1",205086142,205122015,0.407704744383119,0.437434896754057,"0.3961338522483607",35874,4390,"3","protein_coding",40.77,"RBBP5"
"258","ENSG00000117480",0.418394500027878,3.19363601586963,3.09558505272693,0.00242287451022444,0.0459026380323894,-1.66316015423166,"chr1",46394265,46413848,0.553768382352941,0.615673560989732,"0.549253637099188",19584,2762,"8","protein_coding",55.38,"FAAH"
"259","ENSG00000117523",-0.430834643706566,8.09244652225071,-4.20477437213756,4.92799716754171e-05,0.00687220938340281,1.67509178026885,"chr1",171485551,171593511,0.382971628643677,0.425702307179858,"0.375900538580321",107961,13974,"3","protein_coding",38.3,"PRRC2C"
"260","ENSG00000117758",-0.236547585208462,4.61324880845615,-3.25800079876525,0.00144358316732534,0.0360301133992521,-1.30917998743685,"chr1",27773183,27824452,0.414082309342696,0.400538016930304,"0.41682498085138253",51270,3836,"2","protein_coding",41.41,"STX12"
"261","ENSG00000118046",0.45561061671188,6.26817813784881,4.64325486799484,8.51781367097368e-06,0.0031180521669308,3.34702201469553,"chr19",1177558,1228435,0.574865364204568,0.66054476005911,"0.5727880623649952",50878,9127,"8","protein_coding",57.49,"STK11"
"262","ENSG00000118217",-0.244500494486091,5.68850704705458,-3.27595415094829,0.00136169935834229,0.0349290794531859,-1.31324547746659,"chr1",161766294,161964070,0.372116070119377,0.412501048418921,"0.3662216106784295",197777,7873,"2","protein_coding",37.21,"ATF6"
"263","ENSG00000118420",-0.495492306836687,1.36892360766035,-3.44047404680469,0.000789046833954788,0.0265092579721216,-0.63657740952604,"chr6",82892398,83065841,0.384919628237356,0.387692083971782,"0.384032348120872",173444,6380,"1","protein_coding",38.49,"UBE3D"
"264","ENSG00000118482",-0.406970124573514,5.44367633560202,-3.7384070617811,0.000280148712204899,0.0159303981299427,0.136035402994617,"chr6",63635820,63779336,0.36066110634977,0.395120850432298,"0.3597997704208393",143517,10356,"2","protein_coding",36.07,"PHF3"
"265","ENSG00000118705",-0.237694547078727,6.15810364280875,-3.50946261994897,0.00062416516352418,0.0240398220205034,-0.623797082880658,"chr20",37178410,37241623,0.443604264878033,0.505853910926334,"0.44164780271836257",63214,2799,"6","protein_coding",44.36,"RPN2"
"266","ENSG00000118816",-0.292118074930004,8.20988698163128,-3.5060724825594,0.00063144480042829,0.0241198186702728,-0.685725687718029,"chr4",77047158,77076005,0.390910981697171,0.448011201496347,"0.37610295541127836",28848,3768,"4","protein_coding",39.09,"CCNI"
"267","ENSG00000119318",-0.355757317364504,5.68393109888983,-4.14610886205094,6.1785191156103e-05,0.00761496455748805,1.51679308555708,"chr9",107283137,107332194,0.379978800603367,0.447217081526577,"0.3776263233005579",49058,4771,"4","protein_coding",38,"RAD23B"
"268","ENSG00000119559",0.387555591800036,5.23196850527851,3.70404692912423,0.000316648472728893,0.0167585250431306,0.0373669015315965,"chr19",1461143,1479556,0.626534158792223,0.629443149531729,"0.6254056286506579",18414,5753,"8","protein_coding",62.65,"C19orf25"
"269","ENSG00000119636",-0.825356064504568,2.29083618375575,-3.51497448536413,0.000612497964079612,0.0238101808115993,-0.423637356389587,"chr14",74019353,74082863,0.430067232447922,0.398377722462894,"0.43020316353750404",63511,4709,"2","protein_coding",43.01,"BBOF1"
"270","ENSG00000119685",-0.34866268204042,2.6730867871962,-3.29227217856281,0.00129105516475924,0.0338890743464582,-1.08780507433678,"chr14",75633625,75955078,0.400281222196644,0.441134444674462,"0.39374600536695004",321454,12220,"3","protein_coding",40.03,"TTLL5"
"271","ENSG00000120742",0.277445167887326,6.51574819753185,3.2144220982961,0.00166183193261622,0.0386755614410591,-1.52336100948842,"chr3",150541994,150603228,0.388405323752756,0.426331575351706,"0.3747656289218721",61235,6022,"3","protein_coding",38.84,"SERP1"
"272","ENSG00000120885",-0.711151910445692,4.91744213018703,-3.22920037014135,0.00158459183566029,0.0380366982846817,-1.40778103482373,"chr8",27596917,27615031,0.499033949765388,0.518365368130971,"0.4931337936820378",18115,7037,"6","protein_coding",49.9,"CLU"
"273","ENSG00000120913",0.249714849377074,5.58470295497695,3.54903295834958,0.000544838112941011,0.0223676413142208,-0.477005485267476,"chr8",22578279,22598025,0.584392565959386,0.590924399315804,"0.5897617514383013",19747,12375,"8","protein_coding",58.44,"PDLIM2"
"274","ENSG00000121210",-0.203995863337506,5.74412988763101,-3.25146639647214,0.00147450948037519,0.0364396709981329,-1.38850690669308,"chr4",153466346,153636711,0.417835718394515,0.435894729715237,"0.42092474004141406",170366,6356,"3","protein_coding",41.78,"KIAA0922"
"275","ENSG00000121316",-0.324089945784579,6.89898161813585,-3.12017636693902,0.00224289399782514,0.0442383568994284,-1.80720845414886,"chr12",14503661,14568349,0.406916168127502,0.489758179297368,"0.395953721865084",64689,2829,"5","protein_coding",40.69,"PLBD1"
"276","ENSG00000121680",0.305233743579804,4.71541829755474,3.09867078138462,0.00239957844939697,0.0458443307782836,-1.76184599168997,"chr11",45909669,45918812,0.580380577427822,0.612006082765243,"0.5564921060285613",9144,3106,"8","protein_coding",58.04,"PEX16"
"277","ENSG00000121957",-0.455003094172996,1.77024297294015,-3.28074766032745,0.00134058160344323,0.0345386500793271,-1.08690781051389,"chr1",108875350,108934545,0.387779579701331,0.421765666094702,"0.3826421884490595",59196,8082,"3","protein_coding",38.78,"GPSM2"
"278","ENSG00000122490",0.326444263696885,5.28889341080841,3.32192897659815,0.00117135150124087,0.0322772163495467,-1.15199913100725,"chr18",79902420,79951664,0.529393847091075,0.616699822485675,"0.5102928528877592",49245,5299,"8","protein_coding",52.94,"PQLC1"
"279","ENSG00000122729",-0.423536218655763,2.62509455446581,-3.14544145236113,0.00207095616720963,0.0425102462780845,-1.49465716400715,"chr9",32384603,32454769,0.417133410292588,0.45882639151712,"0.4126526349661178",70167,7533,"4","protein_coding",41.71,"ACO1"
"280","ENSG00000122779",-0.437651542619938,3.45024981483942,-4.7092090245486,6.47889739669467e-06,0.00277969244177198,3.64426528084878,"chr7",138460334,138589993,0.391855622397038,0.426814523206627,"0.3902528057015914",129660,9201,"3","protein_coding",39.19,"TRIM24"
"281","ENSG00000122786",-1.26444473664613,0.026296055961232,-4.5309409436981,1.34968123874484e-05,0.00359321955242205,2.47290683181407,"chr7",134744252,134970728,0.400490999086,0.406619999919366,"0.40151418871351646",226477,9817,"2","protein_coding",40.05,"CALD1"
"282","ENSG00000122882",-0.289979246260926,3.88553298634142,-3.55078946098475,0.000541547216134279,0.0222846045309026,-0.383222376766043,"chr10",73130155,73169055,0.394694223798874,0.431182478346149,"0.39026305630937336",38901,3736,"3","protein_coding",39.47,"ECD"
"283","ENSG00000122971",0.37882123640531,3.17014985590502,3.19236823891393,0.00178363939785109,0.0399403520969252,-1.39640960086553,"chr12",120725735,120740008,0.554854981084489,0.649555241119063,"0.5409806729038477",14274,2638,"8","protein_coding",55.49,"ACADS"
"284","ENSG00000123144",0.45495991545093,7.06214548524517,5.91327185742439,2.97226468731909e-08,0.000261128314104418,8.67055122403885,"chr19",12730640,12734775,0.548597678916828,0.620546164035792,"0.5709090909090909",4136,1399,"8","protein_coding",54.86,"C19orf43"
"285","ENSG00000123200",-0.339771590021662,6.60051275874899,-3.34224417355019,0.00109543185353096,0.0307473372178794,-1.14902687669397,"chr13",45954465,46052759,0.349010631263035,0.403640492845991,"0.3424050917208092",98295,10292,"2","protein_coding",34.9,"ZC3H13"
"286","ENSG00000123338",-0.170902886453252,7.48608021462359,-3.39435413161199,0.000921219668148561,0.0285480613563287,-1.01526912535242,"chr12",54497711,54548238,0.425981633945535,0.459338895157638,"0.41225155235752686",50528,10564,"4","protein_coding",42.6,"NCKAP1L"
"287","ENSG00000124177",-0.346879318912298,4.58071373694293,-4.10475134514047,7.23715453526256e-05,0.00787969911306073,1.41164132083876,"chr20",41402101,41618494,0.41098644139856,0.456898164365072,"0.4087626039963988",216394,14088,"4","protein_coding",41.1,"CHD6"
"288","ENSG00000124222",0.209752957566308,7.05180358930563,3.06967303109144,0.00262692668820102,0.0481220427222116,-1.95209321850319,"chr20",58651253,58679526,0.410094079366202,0.478342136963648,"0.4010586411175689",28274,5663,"5","protein_coding",41.01,"STX16"
"289","ENSG00000124486",-0.346679747435402,5.75605491050805,-4.19623733816324,5.09353915228097e-05,0.00704713200352196,1.69377153221255,"chrX",41085635,41236579,0.384961409785021,0.393952908591777,"0.3830157995876204",150945,13916,"2","protein_coding",38.5,"USP9X"
"290","ENSG00000124491",-0.823213106052056,5.53243369808538,-4.59765704469245,1.02768675655436e-05,0.00322455071418153,3.18509564131979,"chr6",6144085,6321013,0.417365157775153,0.464427501369323,"0.41605498083814224",176929,4707,"4","protein_coding",41.74,"F13A1"
"291","ENSG00000124587",0.311923261811013,4.88083490173986,3.20132094780102,0.00173322341306288,0.0394487935115646,-1.4809430922662,"chr6",42963870,42979220,0.520291837665299,0.617768847383037,"0.516818081198187",15351,3482,"8","protein_coding",52.03,"PEX6"
"292","ENSG00000124659",0.364943896639107,4.89195224884772,4.03057177017989,9.58514597010045e-05,0.00930500551605718,1.1433069753569,"chr6",42744481,42746096,0.543316831683168,0.543316831683168,".",1616,1615,"7","protein_coding",54.33,"TBCC"
"293","ENSG00000124831",-0.297103001166549,8.30031143735173,-4.1097196640988,7.10135481040376e-05,0.00787969911306073,1.33146884317064,"chr2",237627576,237813682,0.455243488960652,0.452332595343947,"0.46035476599996017",186107,11949,"4","protein_coding",45.52,"LRRFIP1"
"294","ENSG00000125107",-0.210917466787256,6.46046262712341,-3.13128207546593,0.00216574672114333,0.0435181011476451,-1.76206594385377,"chr16",58519951,58629886,0.414404744578664,0.440522127216253,"0.4095935525536816",109936,10861,"3","protein_coding",41.44,"CNOT1"
"295","ENSG00000125257",-0.466699940042284,2.07252631209339,-3.25829243621146,0.00144221709768187,0.0360301133992521,-1.1574022596473,"chr13",95019829,95301446,0.4233252135872,0.417089615977524,"0.4168766807369328",281618,7786,"3","protein_coding",42.33,"ABCC4"
"296","ENSG00000125458",0.392977171250302,4.25034596579553,3.62251201625438,0.000422107334958998,0.0195695197429144,-0.174279003742654,"chr17",75130225,75131795,0.656906429026098,0.666483250757904,"0.58115330503167",1571,2191,"8","protein_coding",65.69,"NT5C"
